trialType,block,rt,response,trial_index,time_elapsed,word,expectedCategory,expectedCategoryAsDisplayed,leftCategory,rightCategory,correct,question_order
iat,nature | school,684.6,j,1,,class,school,nature or school,nature,school,1,
iat,serenity | anxiety,610.65,j,33,,quiet,serenity,serenity or anxiety,serenity,anxiety,0,
iat,serenity | anxiety,511.63,f,34,,calm,serenity,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,531.98,f,35,,quiet,serenity,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,419.29,j,36,,tension,anxiety,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,468.75,j,37,,worry,anxiety,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,518.33,f,38,,soothe,serenity,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,558.41,f,39,,quiet,serenity,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,602.86,f,40,,peace,serenity,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,752.24,j,41,,unease,anxiety,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,693.55,f,42,,breathe,serenity,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,543.62,j,43,,stress,anxiety,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,611.37,f,44,,quiet,serenity,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,422.56,f,45,,relax,serenity,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,664.0,f,46,,soothe,serenity,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,522.07,f,47,,quiet,serenity,serenity or anxiety,serenity,anxiety,1,
iat,serenity | anxiety,785.88,j,48,,nervous,anxiety,serenity or anxiety,serenity,anxiety,1,
iat,nature or anxiety | school or serenity,600.41,j,49,,teacher,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,701.97,j,50,,calm,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,554.53,f,51,,lake,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,631.85,j,52,,campus,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,630.81,j,53,,breathe,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,760.51,f,54,,breeze,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,868.2,j,55,,class,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,699.64,f,56,,forest,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,637.34,j,57,,relax,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,580.56,f,58,,fear,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,775.48,j,59,,breathe,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,677.49,f,60,,stress,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,651.76,j,61,,breathe,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,783.07,f,62,,nervous,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,788.59,j,63,,calm,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,811.33,j,64,,calm,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,608.07,f,65,,forest,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,702.9,j,66,,class,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,785.6,j,67,,homework,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,613.36,j,68,,peace,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,661.23,f,69,,stress,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,750.33,j,70,,exam,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,641.07,j,71,,quiet,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,685.04,f,72,,fear,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,514.79,j,73,,river,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,0,
iat,nature or anxiety | school or serenity,732.71,f,74,,worry,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,455.83,j,75,,teacher,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,760.95,j,76,,campus,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,707.92,j,77,,grade,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,687.11,j,78,,lecture,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,728.75,f,79,,alarm,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,666.58,j,80,,grade,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,738.91,f,81,,panic,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,712.71,f,82,,ocean,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,756.85,j,83,,soothe,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,541.42,j,84,,class,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,683.05,j,85,,campus,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,640.58,j,86,,relax,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,573.29,f,87,,meadow,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,611.45,f,88,,meadow,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,635.03,f,89,,stress,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,643.25,j,90,,homework,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,591.23,j,91,,campus,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,645.27,j,92,,breeze,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,0,
iat,nature or anxiety | school or serenity,835.69,j,93,,quiet,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,586.29,f,94,,fear,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,607.42,j,95,,calm,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,753.93,j,96,,stress,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,0,
iat,nature or anxiety | school or serenity,606.75,j,97,,grade,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,605.86,j,98,,gentle,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,842.29,j,99,,river,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,0,
iat,nature or anxiety | school or serenity,830.4,j,100,,soothe,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,681.35,f,101,,river,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,465.07,f,102,,ocean,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,596.09,f,103,,ocean,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,781.7,f,104,,worry,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,648.45,f,105,,breeze,nature or anxiety,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,757.08,j,106,,campus,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,564.85,j,107,,peace,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,559.92,j,108,,peace,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,576.7,j,109,,soothe,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,627.07,j,110,,soothe,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,956.42,j,111,,relax,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or anxiety | school or serenity,756.31,j,112,,campus,school or serenity,nature or anxiety or school or serenity,nature or anxiety,school or serenity,1,
iat,nature or serenity | school or anxiety,590.09,j,113,,panic,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,472.87,j,114,,alarm,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,269.44,j,115,,relax,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,0,
iat,nature or serenity | school or anxiety,390.77,f,116,,gentle,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,724.34,j,117,,campus,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,486.77,f,118,,quiet,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,441.61,j,119,,teacher,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,623.06,f,120,,ocean,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,321.26,f,121,,teacher,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,0,
iat,nature or serenity | school or anxiety,660.83,j,122,,exam,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,435.34,j,123,,fear,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,547.49,f,124,,breeze,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,610.63,j,125,,alarm,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,736.72,j,126,,tension,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,649.6,j,127,,exam,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,449.95,j,128,,panic,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,659.04,f,129,,soothe,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,251.84,j,130,,worry,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,615.42,f,131,,forest,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,503.37,j,132,,teacher,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,731.34,f,133,,mountain,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,631.54,j,134,,tension,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,569.8,f,135,,relax,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,409.03,f,136,,mountain,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,541.25,j,137,,nervous,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,412.71,f,138,,tree,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,515.6,j,139,,lake,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,0,
iat,nature or serenity | school or anxiety,666.96,j,140,,unease,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,505.29,j,141,,alarm,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,605.23,f,142,,calm,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,502.31,f,143,,soothe,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,527.78,j,144,,unease,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,694.96,j,145,,alarm,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,634.76,j,146,,fear,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,506.57,j,147,,exam,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,622.7,f,148,,lake,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,676.76,j,149,,peace,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,0,
iat,nature or serenity | school or anxiety,639.62,j,150,,worry,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,633.05,j,151,,worry,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,656.68,f,152,,forest,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,345.24,f,153,,ocean,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,600.41,f,154,,calm,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,843.63,j,155,,stress,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,537.57,f,156,,ocean,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,560.47,j,157,,nervous,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,729.14,j,158,,tension,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,567.89,f,159,,quiet,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,553.04,j,160,,alarm,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,477.65,j,161,,teacher,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,366.86,f,162,,peace,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,586.74,f,163,,quiet,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,564.28,f,164,,rest,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,494.06,f,165,,lake,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,749.65,j,166,,unease,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,614.73,f,167,,quiet,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,647.33,f,168,,mountain,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,583.52,j,169,,homework,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,691.29,f,170,,breathe,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,396.35,f,171,,calm,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,616.68,j,172,,nervous,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,456.48,j,173,,fear,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,398.23,j,174,,teacher,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,631.12,j,175,,class,school or anxiety,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
iat,nature or serenity | school or anxiety,602.27,f,176,,mountain,nature or serenity,nature or serenity or school or anxiety,nature or serenity,school or anxiety,1,
Questionnaire,,,"{""question1"": null, ""question2"": 5, ""question3"": ""5"", ""question4"": 5, ""question5"": ""2"", ""question6"": 5, ""question7"": 5}",177,,,,,,,,Q1-Q7
